text,label
"RT @nolan_north: Thanks to all for the Happy Birthday messages!  Appreciate you all, but I’ve decided due to COVID-19 I will continue being…",1
"RT @El_Cooperante: #31Oct 🌎 | Estudio de Reino Unido halla evidencia de reducción de anticuerpos contra la COVID-19 

https://t.co/8dSHRQQC…",1
"RT @wolfblitzer: It's getting worse. The Johns Hopkins University reports 99,321 Americans were diagnosed yesterday with Covid-19. This is…",1
"To all registered voters, former non-voters, Independents, Berners, I implore you to vote for Biden. At the very least, you may see another day to make policy changes if you don't succumb to Covid-19 first.. 

9.16 million infected  230,000 deaths to date.",1
Is anyone Covid-testing as a treat? #COVID19 #VoteHimOutandLockHimUp #BidenHarrisToSaveAmerica,1
"@realDonaldTrump DEATH VALLEY RALLY...
Stanford study estimates 18 Trump rallies resulted in over 30,000 COVID-19 cases. #TrumpCollapse #TrumpIsLosing #TrumpIsANationalDisgrace #BidenHarrisToSaveAmerica",1
Community Health Insurance Subscription Hits 81.1% Amidst Covid-19 https://t.co/rXTTgCrMjI,1
"RT @GovLarryHogan: As of this morning, 4,000 Marylanders have lost their lives to COVID-19. My full statement: https://t.co/cWiC8dhPGQ",1
"RT @nolan_north: Thanks to all for the Happy Birthday messages!  Appreciate you all, but I’ve decided due to COVID-19 I will continue being…",1
"RT @El_Cooperante: #31Oct 🌎 | Estudio de Reino Unido halla evidencia de reducción de anticuerpos contra la COVID-19 

https://t.co/8dSHRQQC…",1
"RT @JeffreyGuterman: Stanford study found that 18 Trump rallies led to 30,000 COVID-19 infections and 700 deaths: https://t.co/AX4hhTgnJ4 h…",1
The most unfortunate thing about having a Covid-safe Halloween is that I can’t actually slam someone through a table 😢,1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
The most unfortunate thing about having a Covid-safe Halloween is that I can’t actually slam someone through a table 😢,1
"RT @thehill: 18 Trump rallies have lead to 30,000 COVID-19 cases, 700 deaths: study https://t.co/uJgrQzz1Hb https://t.co/jaAz61Q872",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @NoseFuc: @realDonaldTrump Trump rallies linked to thousands of COVID-19 cases, study finds
Stanford University report says more than 30…",1
"RT @10DowningStreet: Thread 1/3: @uksciencechief's coronavirus press conference slides (31 October 2020)

🔵 Estimates of COVID-19 incidence…",1
"Stop Berita HOAX, Gunakan Sosial Media Dengan Bijak

Mari Kita Ciptakan Pemilu Aman Dan Damai

Patuhi Protokol Kesehatan cegah Covid-19.

#sukseskanpilkadaserentak2020 
@divisihumaspolri 
@multimedia.humaspolri 
#bersamacegahcovid19
#ayopakaimasker 
#kesehatanpuIihekonomibangkit https://t.co/c6FYrENLOY",1
"RT @JoeBiden: President Trump still has no plan to address COVID-19.

He quit on you, on your family, on America. He just wants us to grow…",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @FOX5Vegas: FOX5 EXPERTS: The Nevada DHHS is preparing for a COVID-19 vaccine to be rolled out.

@VegasAnchor spoke with Shannon Bennett…",1
RT @YolandaRuizCe: Coronavirus: Boris Johnson ordena el confinamiento en Inglaterra hasta diciembre como medida contra el covid-19 - BBC Ne…,1
"RT @thehill: 18 Trump rallies have lead to 30,000 COVID-19 cases, 700 deaths: study https://t.co/uJgrQzz1Hb https://t.co/jaAz61Q872",1
'I Am Broken. And My Colleagues Are Broken:' Montana ICU Nurse As Covid-... https://t.co/Kzo3To8VQy via @YouTube,1
"@ELTIEMPO @bbcmundo El Covid-19 ha sido la oportunidad para que en nuestra sociedad haya más desigualdad.
Esperábamos solidaridad, que aflorara lo humano del ser humano, desafortunadamente, ha sido todo lo contrario.",1
"RT @washingtonpost: ""A whole lot of hurt"": Fauci warns of covid-19 surge, offers blunt assessment of Trump’s response https://t.co/cNRQtnm1…",1
"RT @NoseFuc: @realDonaldTrump Trump rallies linked to thousands of COVID-19 cases, study finds
Stanford University report says more than 30…",1
"RT @10DowningStreet: Thread 1/3: @uksciencechief's coronavirus press conference slides (31 October 2020)

🔵 Estimates of COVID-19 incidence…",1
"Stop Berita HOAX, Gunakan Sosial Media Dengan Bijak

Mari Kita Ciptakan Pemilu Aman Dan Damai

Patuhi Protokol Kesehatan cegah Covid-19.

#sukseskanpilkadaserentak2020 
@divisihumaspolri 
@multimedia.humaspolri 
#bersamacegahcovid19
#ayopakaimasker 
#kesehatanpuIihekonomibangkit https://t.co/c6FYrENLOY",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @FOX5Vegas: FOX5 EXPERTS: The Nevada DHHS is preparing for a COVID-19 vaccine to be rolled out.

@VegasAnchor spoke with Shannon Bennett…",1
RT @YolandaRuizCe: Coronavirus: Boris Johnson ordena el confinamiento en Inglaterra hasta diciembre como medida contra el covid-19 - BBC Ne…,1
"RT @thehill: 18 Trump rallies have lead to 30,000 COVID-19 cases, 700 deaths: study https://t.co/uJgrQzz1Hb https://t.co/jaAz61Q872",1
'I Am Broken. And My Colleagues Are Broken:' Montana ICU Nurse As Covid-... https://t.co/Kzo3To8VQy via @YouTube,1
RT @BBCNews: Covid-19: Austria and Portugal announce restrictions https://t.co/tVgDlgQFIc,1
"RT @washingtonpost: ""A whole lot of hurt"": Fauci warns of covid-19 surge, offers blunt assessment of Trump’s response https://t.co/cNRQtnm1…",1
MMR Vaccination: A Potential Strategy to Reduce Severity and Mortality of COVID-19 Illness - The American Journal of Medicine https://t.co/XHdRwJ3HqS,1
RT @FA: We acknowledge the government’s announcement today regarding COVID-19 restrictions and are awaiting further information before we c…,1
"RT @Reporte_Indigo: Hasta ahora han fallecido mil 494 miembros de comunidades indígenas por COVID-19 y hay 10 mil 419 casos positivos:
http…",1
"RT @JeffreyGuterman: Stanford study found that 18 Trump rallies led to 30,000 COVID-19 infections and 700 deaths: https://t.co/AX4hhTgnJ4 h…",1
"Este sábado, la Bandera Nacional se izó a media asta en los lugares emblemáticos de la CDMX, en memoria de las víctimas por COVID-19

https://t.co/nECdh2QRSQ",1
Peak Covid- Lump Crab 🦀 Old Bay Waffle Fries with Homemade White Cheddar Truffle Cheese Sauce. https://t.co/LO3fSSO4hx,1
"RT @AgingAnarchist: アメリカ人が備蓄を始めた。コロナ第一波の時はパニックで棚から商品が消えたけど、今回は食品メーカー側も準備を整えているらしい。

これからホリデーシーズンに向けて感染者が増えていくだろうから僕もちょこちょこ備蓄をしてる。Covid-19より…",1
"Depois do minuto de silêncio em homenagem às vítimas da Covid-19 no Brasil, começa CSA x Náutico no Estádio Rei Pelé, em Maceió/AL! #BoraTimba 🐭🔴⚪ https://t.co/0LL4EgFz1r",1
"RT @jljcolorado: Mi video de 5 min., donde explico brevemente qué es la transmisión de la COVID-19 por el aire (aerosoles) y cómo protegern…",1
RT @FA: We acknowledge the government’s announcement today regarding COVID-19 restrictions and are awaiting further information before we c…,1
"Este sábado, la Bandera Nacional se izó a media asta en los lugares emblemáticos de la CDMX, en memoria de las víctimas por COVID-19

https://t.co/nECdh2QRSQ",1
"Depois do minuto de silêncio em homenagem às vítimas da Covid-19 no Brasil, começa CSA x Náutico no Estádio Rei Pelé, em Maceió/AL! #BoraTimba 🐭🔴⚪ https://t.co/0LL4EgFz1r",1
"RT @jljcolorado: Mi video de 5 min., donde explico brevemente qué es la transmisión de la COVID-19 por el aire (aerosoles) y cómo protegern…",1
RT @FabBallarini: Frente al aumento significativo de casos de COVID-19 varios países europeos vuelven a tomar medidas de confinamiento para…,1
Covid-19: PM announces four-week England lockdown - BBC News https://t.co/QyVxyGV4Pr,1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"Messi le da un pelotazo al árbitro en el partido que le empató el Alavés, los socios del Pirata piden #Eleccioneselgrano2020, Boris Johnson cierra Inglaterra por la nueva ola de covid-19, y en Guernica #LarroqueSigueTrabajando",1
"➡Un estudio británico mostró este martes que la inmunidad adquirida por las personas infectadas y curadas de covid-19 ""decae bastante rápidamente"".
https://t.co/PM9sE7hsuL",1
"RT @AlamoOnTheRise: Texas reports 6,845 new cases and another 90 Texans lose their battle with covid-19. 

In addition, the state surpasses…",1
"COVID-19 cases are surging in rural places, particularly in the Mountain States and Midwest. https://t.co/x7LTJIyn6q https://t.co/IJgg97POHv",1
"📌 Rusia: Declaran emergencia por explosión en un hospital con pacientes con covid-19
📌 Maduro denunció que ""Madrid se transforma en el centro de la conspiración""
📌 Detienen en Francia a un sospechoso por el ataque contra un sacerdote
Con @FJTerranova  https://t.co/fgZkepLSAR",1
"For many who lost loved ones to COVID-19, this Day of the Dead will be a time of healing https://t.co/Wj8HJwAakQ",1
Las marcas liderarán la recuperación económica tras el COVID-19 según Brand Finance https://t.co/HMLC7sCjHT,1
"Fighting Stigma :  Telangana reports 1445 new Covid-19 cases: Meanwhile, Ministry of Health and Family Welfare (MoHFW) informed earlier today that India's Covid-19 tally has reached 81,37,119. Download. The ... https://t.co/3h67xB7TWY",1
"Fighting Stigma :  COVID-19: Province's new case total jumps 13.3 per cent in single day; Ottawa records 7000th case: The report lists 5,973 resolved cases. There were two new outbreaks in health care facilities and one new community outbreak, for a… https://t.co/gIptqDeqTG",1
"RT @jljcolorado: Mi video de 5 min., donde explico brevemente qué es la transmisión de la COVID-19 por el aire (aerosoles) y cómo protegern…",1
"Usai dinyatakan positif Covid-19 setelah rapid test, RH ditolak melahirkan di 4 rumah sakit. https://t.co/T77jUyfeUp",1
"Fighting Stigma :  2 more deaths, 349 new COVID-19 cases in Manitoba on Saturday: Health officials reported more possible COVID-19 exposures around the province, including more than a dozen schools and a child care centre:. https://t.co/AcUxi199Nq",1
"RT @mrtimlong: Today should have been my dear friend Adam's 53rd birthday. Instead, he was one of 230,000 Americans killed by Covid-19. Fuc…",1
RT @FabBallarini: Frente al aumento significativo de casos de COVID-19 varios países europeos vuelven a tomar medidas de confinamiento para…,1
"@Zigmanfreud By year end, chances are at least 50 to 100 people who went to his rallies will die this year of causes other than COVID-19. Outside of that family, nobody will know and nobody will care.",1
Covid-19: PM announces four-week England lockdown - BBC News https://t.co/QyVxyGV4Pr,1
"Messi le da un pelotazo al árbitro en el partido que le empató el Alavés, los socios del Pirata piden #Eleccioneselgrano2020, Boris Johnson cierra Inglaterra por la nueva ola de covid-19, y en Guernica #LarroqueSigueTrabajando",1
"#DíaDeMuertos
Es importante recordar que si cumplimos con las medidas sanitarias, evitamos la propagación de casos positivos de covid-19, por eso este Día de Muertos los panteones municipales se abrirán con estrictos protocolos.
#EsteVirusLoParamosTodos 
#VamosTodosPorCajeme https://t.co/EfseUX9Bu6",1
"➡Un estudio británico mostró este martes que la inmunidad adquirida por las personas infectadas y curadas de covid-19 ""decae bastante rápidamente"".
https://t.co/PM9sE7hsuL",1
"For many who lost loved ones to COVID-19, this Day of the Dead will be a time of healing https://t.co/Wj8HJwAakQ",1
Las marcas liderarán la recuperación económica tras el COVID-19 según Brand Finance https://t.co/HMLC7sCjHT,1
"Fighting Stigma :  COVID-19: Province's new case total jumps 13.3 per cent in single day; Ottawa records 7000th case: The report lists 5,973 resolved cases. There were two new outbreaks in health care facilities and one new community outbreak, for a… https://t.co/gIptqDeqTG",1
"RT @jljcolorado: Mi video de 5 min., donde explico brevemente qué es la transmisión de la COVID-19 por el aire (aerosoles) y cómo protegern…",1
"RT @analise_covid19: Variante à vista! Devo me preocupar? Quais as implicações desse recente achado para a pandemia da COVID-19? - 🧶

Autor…",1
"Fighting Stigma: Ireland just one of four EU countries where seven-day Covid-19 incidence rate is down: Ireland is just one of four EU countries where the seven-day Covid-19 incidence rate has fallen, according to new figures from the World Health ... https://t.co/mSTgkOd2BB",1
"Usai dinyatakan positif Covid-19 setelah rapid test, RH ditolak melahirkan di 4 rumah sakit. https://t.co/T77jUyfeUp",1
"Argentina supera las 30.400 muertes por el Covid-19
https://t.co/I5HydCvuj1 https://t.co/ovD04DUjqj",1
"Fighting Stigma :  2 more deaths, 349 new COVID-19 cases in Manitoba on Saturday: Health officials reported more possible COVID-19 exposures around the province, including more than a dozen schools and a child care centre:. https://t.co/AcUxi199Nq",1
RT @BBCNews: Covid-19: Austria and Portugal announce restrictions https://t.co/tVgDlgQFIc,1
Fighting Stigma :  Partnerships help NMSU psychopharmacology program thrive during COVID-19: ... the few American Psychology Association-designated training and education ... Two NMSU faculty members from the School of Nursing – assistant ... https://t.co/x6b3nBFJ88,1
"Stanford Researchers Say Trump’s Rallies Led To More Than 30,000 COVID-19 Cases And More Than 700 Deaths https://t.co/7xukrqSP53 https://t.co/8Qa2tuGwKA",1
"RT @RTultimahora: ÚLTIMA HORA
El covid-19 se ha cobrado ya tantas muertes entre sanitarios como la Primera Guerra Mundial
 https://t.co/xAQ…",1
"RT @Insephn2020: Las Brigadas Médicas contra el Covid-19 estarán en el Distrito Central 👇🏻

#FuerzaHonduras https://t.co/7wISIj0wDf",1
"@startrekcbs @jonathansfrakes just give frakes rhe job every time , he is awesome an so is Discovery , season is gonna be awesome i feel an i hope season 4 begins filming soon , cause these characters an this ship are warm an beautiful , its just fills a void from covid-19 yr thats been rough an lonely , thx",1
"RT @axios: Eighteen Trump campaign rallies ""ultimately resulted"" in more than 30,000 incremental confirmed COVID-19 cases and ""likely led t…",1
RT @13WHAM: BREAKING: 136 new COVID-19 cases reported Friday in Monroe County - the highest number of new cases for the county since the st…,1
"@mistynites69 @CNNSitRoom @wolfblitzer From https://t.co/CcgsdYYJV1 : Q: Are hospitals inflating the number of COVID-19 cases/deaths to be paid more?
A: Recent legislation pays hospitals higher Medicare rates for COVID-19 patients and treatment, but there is no evidence of fraudulent reporting.",1
"RT @voxdotcom: A Stanford study estimates that Trump rallies have been responsible for 700 Covid-19 deaths.

The study looked at only 18 Tr…",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
RT @BBCNews: Covid-19: Austria and Portugal announce restrictions https://t.co/tVgDlgQFIc,1
RT @BBCNews: Covid-19: Austria and Portugal announce restrictions https://t.co/tVgDlgQFIc,1
"RT @CoronavirusNewv: 🌍 | MUNDO

La OMS advierte que vacunas contra COVID-19 ""no van a ser 100 % efectivas"" https://t.co/zUxGNpsoTM",1
"Stanford Researchers Say Trump’s Rallies Led To More Than 30,000 COVID-19 Cases And More Than 700 Deaths https://t.co/7xukrqSP53 https://t.co/8Qa2tuGwKA",1
"RT @Insephn2020: Las Brigadas Médicas contra el Covid-19 estarán en el Distrito Central 👇🏻

#FuerzaHonduras https://t.co/7wISIj0wDf",1
"@startrekcbs @jonathansfrakes just give frakes rhe job every time , he is awesome an so is Discovery , season is gonna be awesome i feel an i hope season 4 begins filming soon , cause these characters an this ship are warm an beautiful , its just fills a void from covid-19 yr thats been rough an lonely , thx",1
"RT @axios: Eighteen Trump campaign rallies ""ultimately resulted"" in more than 30,000 incremental confirmed COVID-19 cases and ""likely led t…",1
RT @13WHAM: BREAKING: 136 new COVID-19 cases reported Friday in Monroe County - the highest number of new cases for the county since the st…,1
"@mistynites69 @CNNSitRoom @wolfblitzer From https://t.co/CcgsdYYJV1 : Q: Are hospitals inflating the number of COVID-19 cases/deaths to be paid more?
A: Recent legislation pays hospitals higher Medicare rates for COVID-19 patients and treatment, but there is no evidence of fraudulent reporting.",1
"RT @voxdotcom: A Stanford study estimates that Trump rallies have been responsible for 700 Covid-19 deaths.

The study looked at only 18 Tr…",1
"RT @augustosnunes: Na semana passada, pela  primeira vez em cinco meses, a média diária de mortes por COVID-19 no Brasil ficou abaixo de 45…",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
RT @BBCNews: Covid-19: Austria and Portugal announce restrictions https://t.co/tVgDlgQFIc,1
RT @IAIM_VE: #InfoIAIM 🔴|| #30Oct Vicepresidente Sectorial @luchaalmada anunció 309 casos nuevos de #Covid-19 en las últimas 24 horas: 273…,1
"RT @jljcolorado: Mi video de 5 min., donde explico brevemente qué es la transmisión de la COVID-19 por el aire (aerosoles) y cómo protegern…",1
RT @milocamj: Machine learning prediction for mortality of patients diagnosed with COVID-19: a nationwide Korean cohort study - DocWire New…,1
RT @sugary_carousel: Happy Halloween COVID-19 is still spiking stay home and stay safe,1
"RT @staceyabrams: Missourians deserve a governor who will fight for recovery from Covid-19, expand access to health care and promote econom…",1
"RT @RTVCes: #Video 

Llegan a Gran Canaria los primeros turistas libres de COVID-19. Lo han hecho con TUI Holanda, un turoperador que en su…",1
"RT @MT_enMEXICO: #LoMásVisto Pacientes recuperados de Covid-19 tienen problemas para leer y aprender, según estudio https://t.co/h14PojCFTb…",1
"RT @ABC: Those coming to New York must test negative for COVID-19 within three days before their arrival, and have proof of the test. https…",1
"RT @nolan_north: Thanks to all for the Happy Birthday messages!  Appreciate you all, but I’ve decided due to COVID-19 I will continue being…",1
RT @IAIM_VE: #InfoIAIM 🔴|| #30Oct Vicepresidente Sectorial @luchaalmada anunció 309 casos nuevos de #Covid-19 en las últimas 24 horas: 273…,1
"RT @jljcolorado: Mi video de 5 min., donde explico brevemente qué es la transmisión de la COVID-19 por el aire (aerosoles) y cómo protegern…",1
"@realDonaldTrump Coronavirus cases are on the rise in every swing state.

The Midwest is now the epicenter of the COVID-19 outbreak in the United States.

https://t.co/qownTeBVMj https://t.co/eLn2892nRM",1
"RT @JoyceMeyer: Since COVID-19, you’ve been as faithful and generous as ever, providing food and supplies to thousands of families all over…",1
RT @milocamj: Machine learning prediction for mortality of patients diagnosed with COVID-19: a nationwide Korean cohort study - DocWire New…,1
RT @sugary_carousel: Happy Halloween COVID-19 is still spiking stay home and stay safe,1
"RT @staceyabrams: Missourians deserve a governor who will fight for recovery from Covid-19, expand access to health care and promote econom…",1
"RT @RTVCes: #Video 

Llegan a Gran Canaria los primeros turistas libres de COVID-19. Lo han hecho con TUI Holanda, un turoperador que en su…",1
Fallecen casi mil 500 indígenas por COVID-19 https://t.co/PtGFUpkSzS,1
"RT @ABC: Those coming to New York must test negative for COVID-19 within three days before their arrival, and have proof of the test. https…",1
"RT @nolan_north: Thanks to all for the Happy Birthday messages!  Appreciate you all, but I’ve decided due to COVID-19 I will continue being…",1
"#TAMAULIPAS#Llaman a extremar medidas contra COVID-19, ""aún podemos mitigar un rebrote"" https://t.co/mMnECYgUcH",1
Johnson locks down England as UK COVID-19 cases pass 1 million https://t.co/xcbefzzTft via @AJEnglish,1
"RT @thedailybeast: ""There was no ICU bed for Doug Raysby when he went to the hospital with COVID-19. But South Dakota’s anti-mask governor…",1
"RT @Colombialvarado: TE ODIO COVID-19.

Qué partido hermoso nos estamos perdiendo en El Campín.",1
Moderna to Report Early Data from Ongoing COVID-19 Vaccine Trial in November https://t.co/lhDcIrjihu,1
"RT @BarbraStreisand: Five more reasons to vote against Trump

1. While Americans are distracted by the COVID-19 pandemic, Trump has reverse…",1
"RT @axios: Eighteen Trump campaign rallies ""ultimately resulted"" in more than 30,000 incremental confirmed COVID-19 cases and ""likely led t…",1
"RT @apyus: Ontem, os Estados Unidos tiveram 99 mil novos casos de covid-19, um recorde em todo o mundo.

Hoje, o presidente dos Estados Uni…",1
"RT @acowan25: @KLGLASS2 Defendant wanted to kidnap governor because she wanted to stop the spread of covid-19. 

Defendant wants out of jai…",1
"@drunken0biwan @CarolSciurus @axios (And if you regurgitate any infowars-ilk squalking point that ppl who test ""+"" &amp; died in a car crash are counted as CoVid death, it's 100%💩. 200k+ ppl, some young, some old, some diabetic, some healthy, died of CoVid-19. Ppl who'd be alive if they hadn't caught your 'sniffles'.)",1
"RT @axios: Eighteen Trump campaign rallies ""ultimately resulted"" in more than 30,000 incremental confirmed COVID-19 cases and ""likely led t…",1
"RT @JuddApatow: Read This: ""Study Links Trump Rallies to 700 COVID-19 Deaths"".     And how many for Biden?  Zero.  Because he cares about o…",1
"RT @unique_soul16: America,with thousands of new covid-cases daily,is open.While Aus with almost zero new case has plan to remain closed ti…",1
Taiwán es la envidia del mundo: tiene récord de 200 días sin casos locales de COVID-19 #Taiwán #COVID19 https://t.co/kP0i0l0k40,1
"#TAMAULIPAS#Llaman a extremar medidas contra COVID-19, ""aún podemos mitigar un rebrote"" https://t.co/mMnECYgUcH",1
Johnson locks down England as UK COVID-19 cases pass 1 million https://t.co/xcbefzzTft via @AJEnglish,1
"RT @Colombialvarado: TE ODIO COVID-19.

Qué partido hermoso nos estamos perdiendo en El Campín.",1
Moderna to Report Early Data from Ongoing COVID-19 Vaccine Trial in November https://t.co/lhDcIrjihu,1
"RT @BarbraStreisand: Five more reasons to vote against Trump

1. While Americans are distracted by the COVID-19 pandemic, Trump has reverse…",1
"RT @axios: Eighteen Trump campaign rallies ""ultimately resulted"" in more than 30,000 incremental confirmed COVID-19 cases and ""likely led t…",1
"@drunken0biwan @CarolSciurus @axios (And if you regurgitate any infowars-ilk squalking point that ppl who test ""+"" &amp; died in a car crash are counted as CoVid death, it's 100%💩. 200k+ ppl, some young, some old, some diabetic, some healthy, died of CoVid-19. Ppl who'd be alive if they hadn't caught your 'sniffles'.)",1
"RT @unique_soul16: America,with thousands of new covid-cases daily,is open.While Aus with almost zero new case has plan to remain closed ti…",1
Taiwán es la envidia del mundo: tiene récord de 200 días sin casos locales de COVID-19 #Taiwán #COVID19 https://t.co/kP0i0l0k40,1
"RT @jcbarragan: El Día Mundial de las Ciudades, este año, las reconoce como la primera línea de respuesta al COVID-19, colectivamente, pode…",1
@JeroSantos7 Entre lesión y Covid-19 no jugó ningún amistoso.,1
"#Estados Arturo Lona Reyes, conocido como ""el obispo de los pobres"" falleció este sábado a causa de la covid-19. Aquí te hablamos un poco más sobre este obispo *rb https://t.co/lfhTySl13S",1
RT @_Pat_Murphy: Urban Meyer said the Big Ten’s policy on sitting out 21 days after a player tests positive for COVID-19 is a competitive d…,1
"RT @TheNewDailyAu: New research attributes more than 30,000 confirmed COVID-19 cases to Donald Trump rallies, and uses modelling to conclud…",1
@JeroSantos7 Entre lesión y Covid-19 no jugó ningún amistoso.,1
"#Estados Arturo Lona Reyes, conocido como ""el obispo de los pobres"" falleció este sábado a causa de la covid-19. Aquí te hablamos un poco más sobre este obispo *rb https://t.co/lfhTySl13S",1
RT @_Pat_Murphy: Urban Meyer said the Big Ten’s policy on sitting out 21 days after a player tests positive for COVID-19 is a competitive d…,1
"RT @TheNewDailyAu: New research attributes more than 30,000 confirmed COVID-19 cases to Donald Trump rallies, and uses modelling to conclud…",1
"RT @wsteaks: Trump says he doesn't think there's any danger ""at all"" holding packed rallies with COVID-19 cases surging

But his campaign m…",1
"JUSTO AHORA: Récord en el Tolima, 663 contagiados de Covid-19 en un solo día. Total de contagios en el departamento: 19.814.",1
RT @CarolineDKee: me watching people go to halloween parties while the US sets a new record for daily COVID-19 cases https://t.co/aLRiR1Iadh,1
"RT @KIRO7Seattle: The Washington State Department of Health reported 928 new COVID-19 cases on Saturday, bringing the total number of state…",1
"RT @JoeBiden: Every single American deserves access to regular, reliable, and free COVID-19 testing. Period.",1
"I'm a member of multiple FB community groups, &amp; the only thing discussed was COVID-safe trick-or-treating, who's going/not going &amp; why everyone should go/stay home. Now, there's people complaining that no kids are showing up. Halloween 2020 is a microcosm of 2020 in general.",1
Transmisión de la COVID-19 por el aire (aerosoles). Por José Luis Jiménez https://t.co/2NoPnOGDpQ vía @YouTube,1
"@salvadorfb @fnavezhz @imcsk8 @ClaudioXGG La gente se enferma de #COVID-19 por contagio (independientemente de sus hábitos alimenticios, color y preferencia sexual).
Si desde Marzo fueron publicadas las buenas prácticas para evitar el contagio, está en la conciencia colectiva el riesgo en que incurre cada individuo.",1
"RT @KatGodspell: .@thehill  18 Trump rallies have led to 30,000 COVID-19 cases: Stanford University study (Guess he’s trying to kill his vo…",1
"RT @wsteaks: Trump says he doesn't think there's any danger ""at all"" holding packed rallies with COVID-19 cases surging

But his campaign m…",1
"JUSTO AHORA: Récord en el Tolima, 663 contagiados de Covid-19 en un solo día. Total de contagios en el departamento: 19.814.",1
"Trump, McConnell prevent desperately needed COVID-19 relief, Pelosi won't give up https://t.co/iTIBkeHowB",1
RT @CarolineDKee: me watching people go to halloween parties while the US sets a new record for daily COVID-19 cases https://t.co/aLRiR1Iadh,1
"RT @KIRO7Seattle: The Washington State Department of Health reported 928 new COVID-19 cases on Saturday, bringing the total number of state…",1
"RT @JoeBiden: Every single American deserves access to regular, reliable, and free COVID-19 testing. Period.",1
"I'm a member of multiple FB community groups, &amp; the only thing discussed was COVID-safe trick-or-treating, who's going/not going &amp; why everyone should go/stay home. Now, there's people complaining that no kids are showing up. Halloween 2020 is a microcosm of 2020 in general.",1
Transmisión de la COVID-19 por el aire (aerosoles). Por José Luis Jiménez https://t.co/2NoPnOGDpQ vía @YouTube,1
"@salvadorfb @fnavezhz @imcsk8 @ClaudioXGG La gente se enferma de #COVID-19 por contagio (independientemente de sus hábitos alimenticios, color y preferencia sexual).
Si desde Marzo fueron publicadas las buenas prácticas para evitar el contagio, está en la conciencia colectiva el riesgo en que incurre cada individuo.",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"NSW has reported no new cases of locally transmitted COVID-19 in the 24 hours to 8pm last night.   

Four cases were reported in overseas travellers in hotel quarantine, bringing the total number of cases in NSW to 4,236. https://t.co/AYkMM3qnEZ",1
Brasil tem 407 novas mortes por Covid-19 e total chega a 159.884 https://t.co/aC4FxUbTv2,1
RT @GretaThunberg: School strike week 115. Yesterday new COVID-19 recommendations came into place here in Stockholm. The situation is worse…,1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @thedailybeast: ""There was no ICU bed for Doug Raysby when he went to the hospital with COVID-19. But South Dakota’s anti-mask governor…",1
"@realDonaldTrump Coronavirus pandemic
US shatters daily record for new Covid-19 cases
Nationwide increase of 97,000 infections is propelled by surge in Midwest swing states",1
"RT @spectatorindex: COVID-19 deaths per million people.

Belgium: 985
Spain: 767
Brazil: 750
US: 710
Mexico: 705
UK: 684
Argentina: 680
Ita…",1
"RT @paysupplystaff: Tens of thousands of NHS staff off sick because of Covid-19, data reveals https://t.co/g6IOY45BRv",1
"RT @TimBritton: Per sources, Mets have shut down their minor-league instructs for a few days because of a pair of positive tests for COVID-…",1
"@realDonaldTrump Coronavirus pandemic
US shatters daily record for new Covid-19 cases
Nationwide increase of 97,000 infections is propelled by surge in Midwest swing states",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @spectatorindex: COVID-19 deaths per million people.

Belgium: 985
Spain: 767
Brazil: 750
US: 710
Mexico: 705
UK: 684
Argentina: 680
Ita…",1
"@realDonaldTrump Amerikkkan Nightmare!
Special quest Covid-19 making a national appearance
 128,000 deaths
90,000,000 plus infected
NO COVID 45
VOTE 🗳 VOTE 🗳 VOTE 🗳 
VOTE 🗳 VOTE 🗳 VOTE 🗳 
NO COVID 45
VOTE 🗳 VOTE 🗳 VOTE 🗳 
VOTE 🗳 VOTE 🗳 VOTE 🗳 
NO COVID 45",1
"RT @TimBritton: Per sources, Mets have shut down their minor-league instructs for a few days because of a pair of positive tests for COVID-…",1
